random,date,hour,cloud_coverage,visibility,temperature,dew_point,relative_humidity,wind_speed,station_pressure,alimeter,solar_energy
0.698924703,2/24/2016,10,1,0.65,0.17,-0.04,95.84,28.24,28.67,29.45,4478.5
0.70827689,2/24/2016,11,1,1.8,0.47,-0.1,92,29.69,28.67,29.45,4478.25
0.761303844,2/24/2016,12,1,1.03,0.5,-0.08,92,29.57,28.66,29.44,4477.75
0.423233152,2/24/2016,13,1,0.5,0.4,0.01,92,28.32,28.65,29.44,4475.25
0.235443651,2/24/2016,14,1,0.82,0.54,-0.11,92,28.91,28.66,29.45,4474.75
0.395583067,2/24/2016,15,1,1.04,0.74,0.09,91.73,27.26,28.68,29.47,4474.25
0.970265915,2/24/2016,16,1,1.62,0.87,0.25,92.15,26.26,28.72,29.51,4474
0.081093991,2/24/2016,17,1,1.88,0.95,0.25,91.08,26.53,28.77,29.55,4473.5
0.030383221,2/25/2016,6,1,10,0.71,-1.22,84.56,12.59,29.05,29.85,4471.75
0.276162555,2/25/2016,7,1,10,0.76,-1.11,84.88,12.68,29.08,29.87,4471.25
0.11662528,2/25/2016,8,1,10,0.92,-1.11,82,15.24,29.11,29.9,4471.25
0.348654216,2/25/2016,9,1,6.16,1.07,-0.76,83.8,15.32,29.14,29.93,4471.25
0.527447287,2/25/2016,10,1,7.69,1.12,-0.95,83.12,16.69,29.17,29.96,4470.75
0.826732694,2/25/2016,11,1,9.04,1.26,-0.27,83.68,17.52,29.2,29.99,4470.25
0.828265449,2/25/2016,12,0.85,10,2,-1.45,74.04,17.46,29.22,30.01,4470
0.188258884,2/25/2016,13,1,10,1.91,-2.3,70.92,15.57,29.23,30.02,4465.75
0.082251958,2/25/2016,14,1,10,2.1,-2.21,70,14.24,29.25,30.04,4465
0.512862867,2/25/2016,15,0.56,10,2.78,-2.08,67.96,14.08,29.27,30.06,4464.5
0.553291165,2/25/2016,16,0.89,10,2.85,-1.99,69.24,12.4,29.29,30.08,4464.25
0.061592069,2/25/2016,17,1,10,2.35,-1.2,73.84,9.08,29.31,30.1,4464
0.100739572,2/26/2016,6,0,10,-3.15,-4.36,84.16,7,29.46,30.26,4462
0.72143929,2/26/2016,7,0,10,-2.48,-4.35,81.92,7.28,29.47,30.27,4462
0.081908595,2/26/2016,8,0,10,-1.37,-4.19,75.4,9.32,29.5,30.3,4461.5
0.555888324,2/26/2016,9,0,10,-0.37,-4.24,72.12,9,29.51,30.31,4459
0.413357115,2/26/2016,10,0.56,10,0.74,-4.4,65.6,8.28,29.51,30.31,4458.25
0.743792635,2/26/2016,11,0.98,10,1.33,-5.34,61.04,8.96,29.5,30.3,4458.25
0.443911943,2/26/2016,12,1,10,1.32,-5.04,61.88,9.52,29.48,30.28,4457.25
0.172100261,2/26/2016,13,1,10,1.05,-4,66.8,9.8,29.45,30.25,4456.75
0.739323774,2/26/2016,14,1,10,0.92,-3.41,70.84,10.68,29.44,30.24,4456.5
0.558455607,2/26/2016,15,0.76,10,0.69,-3.21,61,11.67,24.3,30.23,4456.5
0.411764315,2/26/2016,16,1,10,0.36,-3.45,74.24,13,29.42,30.22,4455.5
0.682429805,2/26/2016,17,1,10,-0.07,-3.22,76.16,9.2,29.41,30.21,4455.25
0.3863822,2/27/2016,6,0,6.36,-2.62,-3.56,89.92,6.08,29.3,30.09,4452.25
0.917931484,2/27/2016,7,0,5.64,-1.46,-2.56,89.96,7.16,29.29,30.08,4449.75
0.591612274,2/27/2016,8,0,7.88,0.65,-0.89,85.48,9.28,29.29,30.08,4448.5
0.672532573,2/27/2016,9,0,9.84,3.11,0.17,77.32,12.44,29.28,30.07,4448.25
0.426812644,2/27/2016,10,0,10,5.27,0.58,69.28,14.4,29.26,30.05,4448
0.98309258,2/27/2016,11,0,10,7.21,2.06,67.48,12.44,29.26,30.05,4447
0.339712297,2/27/2016,12,0,10,8.94,3.33,68,15.64,29.24,30.03,4446.75
0.953237782,2/27/2016,13,0,10,10.19,3.49,62.84,19.28,29.2,29.99,4446.5
0.880293878,2/27/2016,14,0,10,11.1,3.63,58.92,18,29.17,29.96,4446.5
0.509151719,2/27/2016,15,0,10,11.78,3.78,56.12,16.8,29.15,29.94,4445.5
0.680520722,2/27/2016,16,0,10,11.57,3.45,56.2,14.8,29.15,29.94,4441.25
0.859944569,2/27/2016,17,0,10,9.99,3.16,58.92,12.8,29.14,29.93,4440.25
0.479607779,2/28/2016,6,0,10,6.05,3.16,74.32,15.68,28.95,29.74,4440
0.500098348,2/28/2016,7,0,10,6.82,3.45,74.2,15.44,28.95,29.73,4439.25
0.888603924,2/28/2016,8,0,10,9.32,4.64,69.96,18.44,28.93,29.72,4439
0.131952632,2/28/2016,9,0,10,12.26,6.22,64.08,24.16,28.91,29.7,4436.75
0.693065125,2/28/2016,10,0,10,15.05,7.54,62,22.92,28.88,29.66,4435
0.025382574,2/28/2016,11,0,10,16.79,8.64,57.28,22.47,28.85,29.63,4433.25
0.600867008,2/28/2016,12,0,10,18.03,9.13,55.36,25.64,28.8,29.58,4432.5
0.635031274,2/28/2016,13,0,10,18.64,9.48,54.08,26.2,28.77,29.55,4431.5
0.792361276,2/28/2016,14,0,10,18.23,8.62,50.68,31.4,28.76,29.54,4429.25
0.315569582,2/28/2016,15,0.56,10,17.2,8.43,53.44,23.92,28.76,29.54,4428
0.623979732,2/28/2016,16,0.04,10,16.05,9.1,21.38,20.08,8.51,29.54,4423.25
0.465480899,2/28/2016,17,0.04,10,15.08,10.07,21.85,17.12,8.51,29.55,4422.5
0.484320936,2/29/2016,6,0,10,-0.61,-1.05,89.96,7.4,29.18,29.97,4421
0.587438951,2/29/2016,7,0,10,0.35,-0.63,88.8,8.68,29.2,29.99,4419.25
0.66819179,2/29/2016,8,0,10,2.32,-0.11,82.12,11.6,29.21,30,4418.25
0.593212356,2/29/2016,9,0,10,5.01,0.89,73.56,13.96,29.21,30,4418.25
0.322958785,2/29/2016,10,0,10,7.35,1.68,65.24,14.04,29.21,30,4417.25
0.260282393,2/29/2016,11,0,10,9.43,2.31,57.8,16.56,29.2,29.99,4416.5
0.646251025,2/29/2016,12,0,10,11.53,1.25,48.56,19.4,29.18,29.97,4416
0.920646732,2/29/2016,13,0,10,13.17,0.79,41.48,18.8,29.15,29.94,4414.5
0.576124676,2/29/2016,14,0,10,14.13,1.84,42.96,16.52,29.15,29.94,4414
0.141938075,2/29/2016,15,0,10,14.48,2.34,20.67,19.68,8.52,29.93,4413.75
0.768974291,2/29/2016,16,0,10,14.09,2.68,20.83,16.2,8.52,29.93,4412.25
0.034090454,2/29/2016,17,0,10,12.24,2.78,20.94,9.88,8.52,29.93,4411.25
0.355307161,3/1/2016,6,0.71,10,4.4,2.12,83.44,9.48,28.93,29.72,4410.25
0.933126529,3/1/2016,7,0.99,10,5.53,2.65,81.68,8.64,28.91,29.69,4410
0.783093305,3/1/2016,8,0.97,10,6.86,3.42,80.6,7.04,28.89,29.68,4409.25
0.082414623,3/1/2016,9,0.73,10,8.26,4.45,76.76,8.4,28.87,29.66,4409.25
0.070638618,3/1/2016,10,1,9.96,8.28,5.5,78.29,12.69,28.87,29.65,4407.25
0.700242704,3/1/2016,11,1,8.04,3.35,3.24,87.85,20.5,28.89,29.68,4407
0.452746371,3/1/2016,12,1,2.08,0.94,0.64,93.16,23.12,28.92,29.71,4406.75
0.668533152,3/1/2016,13,1,8.08,0.04,-0.7,90.4,24.52,28.96,29.75,4405.25
0.493073865,3/1/2016,14,1,6.92,-0.85,-1.95,87.16,22.49,29,29.79,4404.75
0.325370607,3/1/2016,15,1,10,-1.74,-3.58,84.04,22.44,29.07,29.86,4404
0.719133093,3/1/2016,16,1,10,-2.2,-4.96,79.28,22.56,29.12,29.91,4400
0.906941301,3/1/2016,17,1,10,-2.42,-5.68,75,20.44,29.17,29.96,4394.75
0.97356464,3/2/2016,6,0,10,-8.53,-10.32,75.24,6.04,29.38,30.18,4393.5
0.560291552,3/2/2016,7,0,10,-7,-9.93,74.28,5.32,29.39,30.19,4393.5
0.044987642,3/2/2016,8,0,10,-5.15,-10.15,64.8,6.72,29.42,30.22,4390.25
0.641922152,3/2/2016,9,0,10,-3.66,-10.04,59.04,6.68,29.43,30.23,4387.75
0.934984001,3/2/2016,10,0,10,-2.37,-9.08,56.84,5.88,29.42,30.22,4385
0.040328172,3/2/2016,11,0,10,-1.06,-8.98,51.72,6.08,29.4,30.2,4384.25
0.721814351,3/2/2016,12,0,10,0.28,-10.12,45.44,6.68,29.38,30.18,4383.75
0.873180925,3/2/2016,13,0,10,1.46,-11.14,37.96,8.12,29.36,30.16,4383.5
0.297821029,3/2/2016,14,0,10,1.9,-11.34,35.6,6.08,29.34,30.13,4379.25
0.055373522,3/2/2016,15,0,10,2.41,-10.84,36.36,7.72,29.31,30.11,4379
0.658401676,3/2/2016,16,0.41,10,2.64,-9.91,39.08,7.68,29.31,30.1,4378.75
0.413064098,3/2/2016,17,0.99,10,2.24,-7.6,46.72,8.12,29.31,30.1,4378.5
0.407757191,3/3/2016,6,1,10,0.97,-1.26,84.64,8.76,29.19,29.98,4376.5
0.808399617,3/3/2016,7,1,10,1.18,-1.07,86.77,6.8,29.19,29.98,4376.5
0.120554109,3/3/2016,8,1,7.31,1.2,-0.67,90.31,7.69,29.2,29.99,4376.5
0.612628025,3/3/2016,9,1,2.69,1.24,-0.16,94.2,7.46,29.21,30,4376.5
0.077633376,3/3/2016,10,1,2.78,1.57,0.17,94.19,9.12,29.21,30,4376
0.071424638,3/3/2016,11,1,2.84,2.17,0.48,95.88,7.72,29.21,30,4375.25
0.641069511,3/3/2016,12,1,1.44,2.56,0.89,95.88,6.76,29.19,29.98,4375
0.551218752,3/3/2016,13,1,1.6,3.07,1.32,97.28,7.08,29.18,29.97,4374.75
0.649059116,3/3/2016,14,1,1.89,3.37,1.74,95.78,6.81,29.16,29.96,4374
0.299597339,3/3/2016,15,1,1.69,3.6,2.11,95.93,6.9,29.16,29.96,4373.75
0.661731753,3/3/2016,16,1,1.17,3.37,1.81,96,7.81,29.17,29.96,4373.75
0.705288309,3/3/2016,17,1,1.56,2.27,1.48,95.89,9.63,29.19,29.99,4373.75
0.011901734,3/4/2016,6,0,10,-2.49,-4.74,84.04,6.36,29.37,30.17,4373
0.64495832,3/4/2016,7,0,10,-2.16,-5.22,79.44,7.64,29.4,30.2,4372.5
0.168117673,3/4/2016,8,0,10,-1.16,-4.99,74.76,7.44,29.41,30.21,4371.75
0.553978955,3/4/2016,9,0,10,-0.07,-4.77,70.08,4.36,29.43,30.23,4371.25
0.333886665,3/4/2016,10,0,10,0.94,-3.97,69.68,6.44,29.42,30.22,4369.75
0.876861705,3/4/2016,11,0.42,10,1.85,-4.27,64.24,5.36,29.42,30.22,4368.75
0.06631465,3/4/2016,12,0.52,10,2.6,-3.57,64.56,4.16,29.41,30.21,4368.75
0.879295903,3/4/2016,13,0.54,10,3.13,-3.68,61.92,0.12,29.41,30.21,4368
0.878183961,3/4/2016,14,0.3,10,3.8,-2.65,64.48,2.04,29.39,30.19,4365.5
0.384542818,3/4/2016,15,0.38,10,4.33,-2.34,61.92,4.8,29.35,30.15,4365.25
0.295804182,3/4/2016,16,0.01,10,4.48,-2.06,61.92,6.68,29.35,30.14,4363.75
0.393026041,3/4/2016,17,0,10,3.64,-1.65,67.04,6.28,29.34,30.13,4363.25
0.568287931,3/5/2016,6,1,2.54,2.06,1.78,93.85,8.42,29.26,30.05,4362.25
0.197315634,3/5/2016,7,1,1.63,2.36,2.05,95.7,7.23,29.26,30.05,4361.75
0.705645492,3/5/2016,8,1,2.5,3.14,2.22,91.77,11.08,29.27,30.06,4361.5
0.225025322,3/5/2016,9,1,3.32,4.23,2.63,86.96,8.64,29.27,30.06,4361
0.058484632,3/5/2016,10,1,4.54,5.27,2.65,81.46,12.08,29.28,30.07,4360.75
0.557827989,3/5/2016,11,1,8.12,6.16,1.96,74.39,14.61,29.29,30.08,4357.5
0.306537771,3/5/2016,12,1,9.93,6.3,1.66,71.16,14.59,29.3,30.1,4356.25
0.132080853,3/5/2016,13,1,10,6.41,1.95,72.49,13.32,29.31,30.11,4356.25
0.008771393,3/5/2016,14,1,10,6.44,2.23,70.76,15.08,29.33,30.12,4355.5
0.02206366,3/5/2016,15,1,10,6.27,1.44,68.23,15.85,29.35,30.15,4355.25
0.656982627,3/5/2016,16,1,10,5.79,1.38,70.69,12.73,29.37,30.17,4355
0.15912114,3/5/2016,17,1,10,5.1,1.88,78.68,12.32,29.39,30.19,4355
0.882308442,3/6/2016,6,0.87,2.13,-1.01,-0.17,95.06,6.47,29.46,30.27,4354.5
0.148618881,3/6/2016,7,0.31,2.67,0.2,-0.04,92.59,8,29.46,30.26,4354
0.278156658,3/6/2016,8,0,6.2,2.46,0.33,82.6,11.88,29.47,30.27,4353.75
0.374715083,3/6/2016,9,0.42,9.88,4.73,1.18,76.12,15.68,29.46,30.26,4353.75
0.763174887,3/6/2016,10,0.54,8.96,6.4,1.93,70.76,14.4,29.43,30.23,4352.75
0.513000123,3/6/2016,11,0.14,10,7.95,2.79,69.28,16.36,29.4,30.2,4351.25
0.713782725,3/6/2016,12,0,10,9.68,3.16,62.6,15.72,29.37,30.17,4350.5
0.034433911,3/6/2016,13,0,10,11.27,3.54,57.64,15.88,29.33,30.13,4350.5
0.087948959,3/6/2016,14,0,10,12.07,3.78,55,20.68,29.3,30.09,4344.75
0.837951782,3/6/2016,15,0,10,12.52,3.63,54.36,20.88,29.27,30.06,4344.75
0.403181148,3/6/2016,16,0,10,11.92,3.99,54.92,20.24,29.24,30.03,4343
0.119033175,3/6/2016,17,0,10,10.85,4.5,63.72,17.56,29.23,30.02,4343
0.646941094,3/7/2016,6,0.92,10,7.56,4.98,83.72,7.24,29.15,29.94,4343
0.146435811,3/7/2016,7,0.74,10,8.22,5.74,83.96,10.96,29.16,29.95,4342.25
0.520596251,3/7/2016,8,0.92,10,9.06,6.54,82.64,11.56,29.18,29.97,4341
0.949679988,3/7/2016,9,1,8.76,9.73,8.6,90.8,14.76,29.17,29.96,4340
0.474842209,3/7/2016,10,1,6.6,10.15,8.92,91.76,14.84,29.17,29.96,4339.75
0.141448502,3/7/2016,11,1,10,11.45,9.29,83,16,29.16,29.95,4339
0.584954925,3/7/2016,12,1,10,12.12,9.67,83,13.76,29.14,29.93,4337.5
0.240724683,3/7/2016,13,1,10,13.87,9.82,80.88,11.56,29.12,29.91,4337.25
0.140575888,3/7/2016,14,0.99,10,16.94,11.82,76.92,15.04,29.1,29.89,4335.5
0.578121881,3/7/2016,15,0.99,10,18.23,11.3,61.36,15.92,29.09,29.88,4333.25
0.152459907,3/7/2016,16,0.91,10,17.11,10.68,64.16,12.16,29.09,29.88,4332
0.700534627,3/7/2016,17,0.84,10,15.62,10.28,68.12,12.44,29.09,29.88,4331.5
0.70887099,3/8/2016,6,0.48,10,11.63,8.54,78.72,9,29.2,29.99,4331.25
0.179531199,3/8/2016,7,0.42,10,11.87,8.46,76.04,12.24,29.21,30,4328.75
0.634173501,3/8/2016,8,0,10,13.33,8.65,73.72,14.44,29.2,29.99,4328
0.292274766,3/8/2016,9,0,10,16.16,10.79,70.84,18.8,29.18,29.97,4327.5
0.019909753,3/8/2016,10,0,10,17.58,12.06,66.92,21.48,29.18,29.97,4327.25
0.067213829,3/8/2016,11,0,10,19.12,12.37,62.36,22.76,29.18,29.97,4326.25
0.333800007,3/8/2016,12,0.28,10,19.62,12.5,60.84,24.04,29.17,29.96,4325.5
0.067000421,3/8/2016,13,0.01,10,20.32,12.5,60.36,21.52,29.14,29.93,4325.25
0.616312285,3/8/2016,14,0.42,10,21.73,12.68,55,20.32,29.12,29.91,4324.75
0.963071477,3/8/2016,15,0.42,10,21.55,13.44,55.72,20.64,29.11,29.9,4323.75
0.019652756,3/8/2016,16,0.42,10,21.09,13.66,60.28,17.92,29.1,29.89,4323.75
0.549281173,3/8/2016,17,0.15,10,19.65,13.73,65.88,15.12,29.09,29.88,4323.25
0.513118689,3/9/2016,6,0.91,10,15.11,12.76,83.88,10.68,29.11,29.9,4322.75
0.733239112,3/9/2016,7,0.92,10,15.32,12.85,80.04,11.16,29.15,29.94,4322.5
0.114129668,3/9/2016,8,0.88,10,16.68,13.59,80.08,14,29.17,29.96,4321.75
0.017524129,3/9/2016,9,1,10,17.18,14.13,79.92,12.96,29.15,29.94,4321.75
0.11398628,3/9/2016,10,1,10,17.85,13.98,76.71,11.99,29.16,29.95,4320.5
0.131345405,3/9/2016,11,1,10,18.81,14.11,73.52,13.08,29.17,29.96,4320
0.785381565,3/9/2016,12,1,10,19.31,14.05,69.6,16.16,29.17,29.96,4318.75
0.70592541,3/9/2016,13,1,10,18.69,13.96,70.22,14.52,29.14,29.94,4318.25
0.782047724,3/9/2016,14,1,9.89,18.59,14.28,75.32,12.18,29.13,29.92,4317
0.799542235,3/9/2016,15,1,10,18.35,14.56,75.12,11.4,29.13,29.92,4315
0.942981736,3/9/2016,16,1,10,17.49,14.76,80.24,8.4,29.15,29.94,4314
0.684589058,3/9/2016,17,1,8.04,16.54,15.32,89,6.96,29.16,29.96,4313.25
0.080372038,3/10/2016,6,1,9.96,9.14,7.7,88.78,7.7,29.22,30.01,4308.5
0.913555305,3/10/2016,7,1,10,8.91,7.58,88.88,9.68,29.24,30.03,4307.5
0.752785927,3/10/2016,8,1,8.08,9.1,7.97,89.32,9.4,29.25,30.04,4307
0.508699896,3/10/2016,9,1,9.74,9.29,7.07,85.33,12.07,29.27,30.06,4304.25
0.708019211,3/10/2016,10,0.38,8.92,9.37,7.19,44.41,12.54,15.97,30.08,4303.5
0.855609183,3/10/2016,11,0.04,8.08,9.64,7.52,22.29,11.4,8.53,30.09,4301
0.356854341,3/10/2016,12,0.04,9.8,10.28,7.35,22.41,11.4,8.53,30.09,4300.25
0.348788921,3/10/2016,13,0.04,10,10.24,7.68,22.29,9.28,8.53,30.08,4297.5
0.311451616,3/10/2016,14,0.08,10,10.13,7.69,24.6,8.57,9.32,30.08,4297.25
0.782781094,3/10/2016,15,0.04,9.96,10.32,7.49,22.29,7.12,8.53,30.08,4296.75
0.65059735,3/10/2016,16,0.06,10,10.17,7.41,23.29,5.99,8.93,30.09,4296.5
0.860464748,3/10/2016,17,0.03,9.92,10.17,7.24,22.17,6.72,8.53,30.1,4293.5
0.587968761,3/11/2016,6,0,6.44,2.25,2.21,93.68,4.48,29.54,30.34,4293.25
0.646566718,3/11/2016,7,0,5.8,3.35,2.53,93.36,8.32,29.52,30.32,4292.25
0.652557593,3/11/2016,8,0,9.04,5.36,3.12,86,9,29.54,30.34,4291.75
0.28692864,3/11/2016,9,0,10,6.56,3.43,80.96,12.36,29.54,30.34,4291
0.777284905,3/11/2016,10,0,10,8.03,4.67,79.04,9.68,29.56,30.36,4289.75
0.749046018,3/11/2016,11,0,10,10.14,5.54,71.44,7.08,29.56,30.36,4289.5
0.093231812,3/11/2016,12,0,10,12.18,6.3,65.16,7.28,29.56,30.36,4288.5
0.128109112,3/11/2016,13,0,10,13.29,6.26,60.92,7,29.53,30.33,4287.75
0.816343078,3/11/2016,14,0,10,14.03,6.55,58.16,6.92,29.51,30.31,4286.75
0.361688539,3/11/2016,15,0,10,14.35,7.21,58.16,7.96,29.49,30.29,4286
0.362444205,3/11/2016,16,0,10,14.11,7.26,60.16,8.6,29.48,30.28,4285.75
0.090515708,3/11/2016,17,0,10,12.97,7.42,65.4,7.08,29.46,30.26,4285.25
0.611156722,3/12/2016,6,0.72,3.2,7.13,6.64,95.04,1.92,29.38,30.17,4285.25
0.975571692,3/12/2016,7,0.44,2.68,7.8,6.76,93,4.04,29.38,30.18,4283.75
0.874947256,3/12/2016,8,0.39,3.08,9.03,7.39,93.68,5.96,29.36,30.16,4283.75
0.404869901,3/12/2016,9,0.72,4.08,10.27,8.35,90.62,6.19,29.36,30.16,4283.5
0.295717396,3/12/2016,10,0.98,5.04,11.29,8.79,87.12,6.23,29.35,30.15,4281.25
0.90393176,3/12/2016,11,0.99,6.36,12.7,9.44,81.92,6.68,29.33,30.12,4278.25
0.810923503,3/12/2016,12,1,8.04,13.64,10.08,77.69,7.69,29.3,30.09,4276.75
0.71405149,3/12/2016,13,1,9.96,14.24,10,73.2,9.92,29.27,30.06,4275.25
0.435505366,3/12/2016,14,1,10,14.55,9.74,72.12,9.04,29.24,30.03,4274.75
0.067867788,3/12/2016,15,1,10,14.36,9.41,72.46,8.31,29.23,30.02,4273
0.170162378,3/12/2016,16,1,10,14.04,9.71,75,7.76,29.23,30.02,4271.25
0.023280842,3/12/2016,17,1,10,13.5,9.89,79,8.15,29.21,30,4270
0.720507652,3/13/2016,6,1,0.65,12.05,11.7,99.84,8.92,29,29.79,4270
0.186784781,3/13/2016,7,1,1.29,12.21,11.78,97.44,10.2,28.99,29.78,4269.75
0.19360014,3/13/2016,8,1,1.37,12.72,12.18,98.62,9.16,28.98,29.77,4269.25
0.664457835,3/13/2016,9,1,2.49,13.68,12.87,99.74,7.89,28.97,29.76,4268
0.982223729,3/13/2016,10,1,5.04,14.52,14.05,99.77,6.46,28.96,29.75,4267
0.610577407,3/13/2016,11,1,6.61,15.17,14.85,97.77,7.11,28.94,29.73,4267
0.903536356,3/13/2016,12,1,7.23,15.82,15.52,96.39,5.5,28.92,29.71,4266.75
0.538562454,3/13/2016,13,1,9.72,16.53,15.41,91.72,6.53,28.9,29.69,4265.25
0.347288796,3/13/2016,14,1,10,17.02,15.69,89.54,6.42,28.9,29.68,4264.5
0.241210524,3/13/2016,15,0.99,9.79,16.77,15.37,87.54,6.85,28.89,29.67,4263.25
0.194573679,3/13/2016,16,1,8.4,16.41,15.49,90.96,7.72,28.88,29.67,4262
0.279272349,3/13/2016,17,1,10,16.03,15.58,93.83,6.18,28.89,29.67,4261.75
0.489345619,3/14/2016,6,1,3.09,12.37,12.52,99.73,3.52,28.91,29.7,4261.25
0.810121626,3/14/2016,7,1,2.31,12.43,12.48,99.7,2.08,28.92,29.7,4260
0.211703824,3/14/2016,8,1,6.26,12.75,12.52,98.15,2.59,28.92,29.7,4259.5
0.597435122,3/14/2016,9,1,8.15,12.99,12.25,93,3.7,28.92,29.7,4259
0.62468915,3/14/2016,10,1,4.84,13.29,12.51,95.51,5.81,28.92,29.7,4258.25
0.882628423,3/14/2016,11,1,6.61,13.56,12.51,95.51,6.65,28.92,29.71,4258.25
0.033972062,3/14/2016,12,1,7.44,13.39,12.21,91.8,7.44,28.92,29.71,4258
0.096212149,3/14/2016,13,1,9.04,13.59,12.24,87.96,8.4,28.91,29.69,4257.75
0.807691088,3/14/2016,14,0.92,10,14.13,12.47,84.12,6.48,28.9,29.69,4254.25
0.634416519,3/14/2016,15,0.92,10,14.27,12.51,83.96,6.64,28.92,29.7,4252
0.821357375,3/14/2016,16,1,10,13.98,12.38,83.96,7.4,28.92,29.71,4249.5
0.779819637,3/14/2016,17,1,10,13.5,11.93,87.77,8.81,28.95,29.74,4248.75
0.312886046,3/15/2016,6,0.95,0.99,9.1,9.53,99.71,8.55,28.95,29.74,4248.25
0.625395765,3/15/2016,7,0.97,0.68,10.57,10.62,98.72,10.04,28.96,29.75,4247
0.898525352,3/15/2016,8,0.28,7.44,12.63,12.32,96.2,15.4,28.95,29.74,4246
0.058289974,3/15/2016,9,0.15,10,14.8,12.85,87.96,17.68,28.93,29.72,4245.5
0.736512532,3/15/2016,10,0.63,10,17.26,14.45,81.96,17.16,28.92,29.71,4245.25
0.426502222,3/15/2016,11,0.99,10,19.01,14.91,76.32,20.64,28.9,29.68,4245.25
0.705310962,3/15/2016,12,0.63,10,20.61,14.54,69.52,19.44,28.86,29.64,4244.5
0.80082198,3/15/2016,13,0,10,21.86,14.62,63.92,18.12,28.82,29.6,4244.25
0.601864788,3/15/2016,14,0,10,22.7,14.8,60.8,21.36,28.78,29.56,4241
0.08972324,3/15/2016,15,0,10,23.17,15.01,59.84,19.6,28.75,29.53,4240.25
0.791007755,3/15/2016,16,0,10,23.24,15.07,58.56,18.72,28.72,29.5,4240
0.916808058,3/15/2016,17,0.14,10,22.24,15.42,61.92,12.08,28.72,29.5,4239.75
0.404711696,3/16/2016,6,0.97,10,8.84,5.86,79.16,21.36,28.89,29.67,4239
0.17483782,3/16/2016,7,0.26,10,9.25,5.97,77.84,21.2,28.92,29.71,4237
0.013109411,3/16/2016,8,0,10,10.68,6,73.16,24.48,28.95,29.74,4236.5
0.197698779,3/16/2016,9,0,10,12.39,5.5,64.68,27.16,28.98,29.77,4236.5
0.443657438,3/16/2016,10,0,10,13.57,4.06,52.72,28.04,29.01,29.8,4234.25
0.497233447,3/16/2016,11,0.43,10,14.8,2.54,42.92,25.64,29.02,29.81,4233.5
0.335348671,3/16/2016,12,0.28,9.04,15.41,0.19,35.64,28.16,29.03,29.82,4232
0.478611455,3/16/2016,13,0.44,9.04,15.76,-0.78,32.6,28.44,29.03,29.82,4230.75
0.026444624,3/16/2016,14,0.55,10,16.32,-0.23,31.92,24.24,29.04,29.83,4227.5
0.854032304,3/16/2016,15,0.45,10,16.09,-0.09,31.6,22.04,29.04,29.83,4227.25
0.31336514,3/16/2016,16,0.54,10,15.54,-1.35,30.48,21,29.05,29.84,4227
0.366586374,3/16/2016,17,0.14,9.88,14.45,-1.46,32.52,18.84,29.06,29.85,4227
0.424708201,3/17/2016,6,0,10,4.13,0.87,72.72,10.12,29.13,29.92,4226.5
0.835711311,3/17/2016,7,0,10,6.74,1.3,65.23,9.52,29.14,29.93,4225.5
0.389084611,3/17/2016,8,0,10,9.44,1.43,57.12,14.8,29.14,29.93,4224.5
0.00766832,3/17/2016,9,0,10,11.27,1.59,50.64,14,29.15,29.94,4224.5
0.994303016,3/17/2016,10,0,10,13.24,1.22,43.92,12.92,29.16,29.95,4224
0.982098899,3/17/2016,11,0,10,14.82,-0.89,34.08,14.96,29.15,29.94,4223.25
0.252689272,3/17/2016,12,0.29,10,15.52,-2.45,28.64,21.4,29.14,29.93,4221
0.910825563,3/17/2016,13,0.63,10,15.4,-2.51,28.12,16.88,29.12,29.91,4220
0.207766774,3/17/2016,14,0.64,10,15.42,-3.28,25.68,18.72,29.12,29.91,4219.75
0.982546406,3/17/2016,15,0.65,10,15.33,-4.11,26.36,18.08,29.12,29.91,4218.5
0.651449699,3/17/2016,16,0.4,10,14.73,-4.35,25.52,19.04,29.12,29.91,4218.25
0.982074535,3/17/2016,17,0.52,10,13.5,-3.89,27.96,14.04,29.14,29.93,4217.5
0.17483016,3/18/2016,6,0,10,1.26,-0.95,77.32,7.04,29.27,30.07,4217
0.726753062,3/18/2016,7,0,10,3.15,-1.83,67.68,8.24,29.29,30.08,4215.5
0.531562486,3/18/2016,8,0,10,5.2,-1.9,60.24,9.68,29.3,30.09,4215
0.195010684,3/18/2016,9,0,10,6.77,-2.03,53,10.76,29.31,30.11,4214.25
0.220516835,3/18/2016,10,0,10,7.26,-2.3,50.48,8.68,29.33,30.12,4211.5
0.307103656,3/18/2016,11,0,10,7.78,-2.56,47.28,8.64,29.33,30.12,4211.5
0.437872723,3/18/2016,12,0,10,8.87,-2.08,45.48,7.36,29.31,30.1,4209.75
0.474927702,3/18/2016,13,0,10,9.77,-2.6,41.88,5.2,29.28,30.07,4209.75
0.318059251,3/18/2016,14,0.14,10,10.22,-2.51,39.32,7.24,29.27,30.06,4209.5
0.066650323,3/18/2016,15,0.45,10,10.16,-2.81,38,7.24,29.28,30.07,4207
0.760043345,3/18/2016,16,0.84,10,9.69,-3.39,37.68,9.28,29.28,30.07,4206.75
0.241613692,3/18/2016,17,1,10,9.14,-2.92,41.64,8.08,29.28,30.07,4206.75
0.783849395,3/19/2016,6,1,10,2.08,0.67,85.84,9.28,29.33,30.12,4204.75
